	A10-1	A10-2	A11-2	A12-1	A13-6	A14	A15-1	A15-8	A21-9	A26-3	A30-10	A34-4	A35-2	A36	A38-1	A39-2	A4-5	A40-2	A42-3	A45-1	A49-8	A6-1	A7-1	A8	FL-1	FL-10	FL-13	FL-16	FL-17	FL-20	FL-21	FL-22	FL-23	FL-24	FL-25	FL-26	FL-27	FL-3	FL-6	FL-7	FL-8	FL-9	H102-3	H105-1	H107-2	H113-1	H115-2	H118-1	H124-1	H124-2	H129-1	H134-2	H141-2	H146-2	H149-2	H164-2	H174-4	H176-4	H177-2	H181-2	H182-4	H183-4	H191-4	H193-2	H194-2	H207-4	H210-4	H211-4	H212-4	H213-4	H218-2	H220-4	H225-4	H226-4	H227-4	H230-6	H37-1	H45-1	H49	H50-1	L12-3	L18-2	L23-1	L23-3
H115-2	0.8834315694324206	0.8301804543580142	0.8445185173563413	0.8746134506854653	0.8231929248908428	0.939118765927432	0.8626874474258726	0.8643416426276246	0.8849535177387358	0.9123450802583333	0.8838288172179124	0.8544562134439208	0.8813424548057556	0.7988103977923964	0.8422170869016606	0.9232172370331002	0.9170514628017081	0.9005472349431249	0.8615693401008129	0.8555904014972738	0.8600896829287789	0.7767331554694166	0.9476968060290946	0.9062719974603856	0.8715273481453613	0.7429987729152921	0.9261564597978648	0.8555778322576311	0.8769737190274791	0.8414520146175416	0.9373190033634953	0.9280122853949615	0.8599692420058895	0.8925077726946881	0.8813958218278384	0.8590741485872879	0.866576205625417	0.9376008740282287	0.938826442179583	0.9668618274943761	0.8212381751411739	0.8367980372990982	0.813541154437702	0.8929145060310704	0.8077598909593069	0.8762391998152682	0.0	0.891367794255163	0.7733346388210905	0.8596967841470115	0.8799234453927406	0.9885546672669746	0.9167404162512356	0.9880415565408502	0.7769968979842311	0.9434882830813108	0.8774673648130306	0.8058928570795775	0.7903189717533038	0.9086580048800936	0.9515214451207036	0.962466300138318	0.9393842616821428	0.6911332881739418	0.8735477880422629	0.8550150183869127	0.790934784991303	0.8880592877610647	0.9099901893922602	0.859600196118361	0.8918649141208272	0.7934664398205132	0.831926133077401	0.85550310260964	0.8559765120699766	0.917416427264512	0.8858005803588815	0.863701146863343	0.9041537635978348	0.9069026116419261	0.6858670989804272	0.8634613637188762	0.7784524936355508	0.8402300761310975
H118-1	0.9528343836570252	0.8783057203587297	0.9435260187822039	0.9629812030221991	0.8560365953415743	0.9694554002098016	0.9151498776051682	0.9162928760203027	0.747161691461888	0.8998935899541076	0.9374614216259973	0.5255655901143784	0.8624822808297617	0.8359435508528662	0.8662794334206252	0.9713168592049716	0.9529558800367687	0.7744308664012193	0.9439460872550359	0.7658385247705486	0.9442961838368366	0.9452677976028784	1.0	0.8623933229795072	0.7133323628450614	0.8871504822469559	0.7752254294772756	0.8476138164686404	0.7894658535750985	0.9516202388557925	0.9597542063472252	0.9402880025377444	0.9066033950512612	0.8741221733666601	0.870582485624913	0.9119548007279997	0.8313407376369997	0.9580312624551283	0.9870218368707291	1.0	0.8306015891921054	0.9343130203232043	0.9114783894503897	0.8171719405625764	0.7683414136399928	0.8925584671473947	0.891367794255163	0.0	0.6901984228239533	0.5279099220984372	0.9439289082187651	0.9864395703075169	0.7872343151964951	0.9857132733889991	0.854552428828039	0.9338094369757407	0.6926097794117023	0.8537698271792518	0.7766660212688088	0.8934582875790411	1.0	1.0	0.8167028465877602	0.9073294970300521	0.9590405993431339	0.6450195488440762	0.8255005422177044	0.8557222104905673	0.8685009328159788	0.8962291304147385	0.7029549992405286	0.7752697261211607	0.8175340674544279	0.49737692689302976	0.7293767296454867	0.8993989622288913	0.8086233360356234	0.9158507040732355	0.7473485234771017	0.9467446681860116	0.8591428714405923	0.933651845651103	0.8852469522489445	0.9266386115504579
H124-1	0.9089219528239532	0.8680564739444803	0.9056751285320269	0.9141298757750748	0.9031614428395728	0.9335021420202775	0.9214825598853267	0.9224622975283887	0.8071024859501125	0.7213703690286744	0.9166169857750837	0.6206731499587177	0.9141092247272115	0.8390890622751674	0.8359152724179792	0.9448589644340813	0.7807729523024846	0.8113563666805895	0.8915248723777968	0.7757536855908412	0.9069739490024927	0.7889473501962936	0.9448498960668048	0.8410103445166892	0.7852161588555384	0.8614852737652844	0.8734968376784679	0.8170385577145165	0.8437048798152719	0.9352156019579116	0.9329743511054145	0.9124306319454678	0.8113153683357436	0.8391315766739266	0.890756777296503	0.8857306524894532	0.8087371257724468	0.9336584236853492	0.9454055723814795	0.9638708136583972	0.8549935781396883	0.9036155161912808	0.878276380546595	0.668330401064001	0.6616164113735796	0.7793867379417604	0.7733346388210905	0.6901984228239533	0.0	0.5033608392623827	0.9366296063313597	0.9874321526845551	0.7819275518354555	0.9868107261438015	0.7169807345589251	0.6569518135806991	0.7714545143505389	0.7341026852635242	0.7402949700381621	0.8635081489085241	0.949085365479441	0.95858269665177	0.5437408733654586	0.911289665792984	0.9048600512882407	0.6861696263931973	0.7436033830837623	0.712972264986625	0.8653462455343792	0.849832950499241	0.7774767931690191	0.8055148002045522	0.7376946794486477	0.5968951790842659	0.7668422908138521	0.9135875077031664	0.6272778579081398	0.9220830496560871	0.8072300112378801	0.8817495913412673	0.8680932964114788	0.9116401937033836	0.8421340148982357	0.8927073133857701
H124-2	0.9444535397182572	0.8982609974660257	0.9350915294722224	0.9555022563144785	0.9042219314359665	0.9537398137684343	0.8619782110318598	0.8649772717989495	0.6693808443899564	0.8763103310630934	0.9218212021230943	0.276624206668879	0.9176836995015384	0.8231707092650128	0.8615967809959627	0.9684191384643621	0.9374005260358099	0.7210817421758443	0.9316987926458365	0.7054085606506934	0.9361068568208285	0.9271695755341818	1.0	0.8234052402962814	0.7488070510963112	0.8475702354754584	0.8604383318245126	0.7747573098302029	0.8159608133445506	0.942761839893021	0.9461115402040631	0.9339613441807217	0.8901415229785528	0.885354660832512	0.9081352727344982	0.9400517536279452	0.8919114166290704	0.9454763477479369	0.9848324798683327	1.0	0.8414060916570919	0.9063973935855603	0.9001800258679806	0.811585035143684	0.7417925221574346	0.8704455885524055	0.8596967841470115	0.5279099220984372	0.5033608392623827	0.0	0.9247794989084985	0.9782253028090201	0.6431634622579822	0.9762897924701595	0.8176391031203734	0.8982273994017518	0.7268017710943682	0.8206530210587496	0.7510217894926662	0.8935355695205106	1.0	1.0	0.7172397355770772	0.882213821549272	0.9496834226004434	0.5449183081625555	0.8143862496476693	0.8376467413057986	0.8375550467161126	0.8965258926908114	0.5716320071824386	0.7359116860778054	0.8046067867825272	0.22400362138860044	0.7482236388251411	0.9431633847274012	0.7932364188677926	0.8638230513717	0.6697552946489513	0.9379821309136784	0.7915986108724465	0.9157757928502438	0.8656867947369481	0.889999827019943
H129-1	0.922981991596384	0.8776175575681892	0.8219983029302901	0.8326847991512231	0.7837277554400232	0.9508376907440594	0.7922979631947662	0.795736383040212	0.8569734690456028	0.9235987753418521	0.8560784026922633	0.9214670444995743	0.804643177061559	0.712588705275686	0.8435838719292241	0.9426064965321496	0.6817660645435049	0.8798209237043478	0.9072333354647399	0.9247983928890418	0.8921710368857404	0.7769709566970697	0.9919772316016838	0.8000601281787478	0.8713393020723513	0.8651598665232314	0.9291402617042438	0.7613260370419577	0.9662934634850703	0.8121244752328851	0.971564853123889	0.9332788828904057	0.8715771679925054	0.9090129182370145	0.8934869595542879	0.8925564081349128	0.8864728812089192	0.9686245605279948	0.8536591309195644	0.8001503658241885	0.642135718203838	0.6890811827805801	0.9085545370904287	0.9623144803992659	0.9221531454161395	0.9012233072254384	0.8799234453927406	0.9439289082187651	0.9366296063313597	0.9247794989084985	0.0	0.8926714114263611	0.8949062046909332	0.8962420084446204	0.8485209571655608	0.9268236486427055	0.8281778182675013	0.9542374106713634	0.8453961996044401	0.9835340779827787	0.9926207651599211	0.982863632717915	0.9232745549518768	0.8281760552548145	0.7475264074146304	0.9166951214120425	0.8032770565835049	0.8332423766551098	0.7642265953061794	0.869998963697266	0.9736444335682589	0.7230139937047936	0.8081028786360359	0.9221321690657668	0.8086726967209563	0.9588254764572733	0.9597110701044479	0.6874619081541041	0.8967096439435697	0.9482796946676103	0.7941617382387351	0.802755099581064	0.896468901801238	0.8071809855920489
H134-2	0.9930468847799708	0.9930123973997775	0.9943477248802645	0.9918292918774081	0.9488951427351527	0.9715376022826948	0.965617195927802	0.9667446444984867	0.9757665345996102	0.9569875314082269	0.9898474203922049	0.9764645451585887	0.9441383318743558	0.9909658654966479	0.9708397764239687	0.9961923376901094	0.98528636165816	0.9799999447030417	0.991272777022389	0.9787361278564727	0.9923079820164392	0.9854695701108166	1.0	0.989371819029353	0.9896355068393787	0.9857083411770384	0.8946637302895004	0.9799423516473471	0.9795188372724558	0.938146744768613	0.9846278360956899	0.9675035461387163	0.9514849391796191	0.9949977870731108	0.9708479158326784	0.9959551140024516	0.9927682327882579	0.9869500203358287	0.9487912946918301	1.0	0.9225753973023484	0.9800602509745554	0.9954187466855462	0.9936414133468525	0.9228684851337399	0.921533591092744	0.9885546672669746	0.9864395703075169	0.9874321526845551	0.9782253028090201	0.8926714114263611	0.0	0.9708520679963988	0.32439999397064667	0.9208780770438463	0.9718947050580239	0.912921355306268	0.9918983934192138	0.9917328875032829	0.9928814285919684	1.0	1.0	0.9774404459797668	0.9892818536868678	0.9906071970982473	0.985539452698282	0.957745789311161	0.9662019728353005	0.9410853820620686	0.9964226213306278	0.9672266121004429	0.904409462952654	0.9594415022946736	0.9768279931986346	0.9916833393513195	0.9944943469744799	0.9930977425578087	0.9663137653662066	0.8182546610057875	0.991247072347107	0.9794527548505532	0.9889518422771352	0.9938909024335161	0.975243280356275
H141-2	0.9488941371395944	0.9486447457015474	0.9583301267037375	0.9401132639957728	0.9517293524511397	0.9064891286849448	0.8130578032754096	0.8185175526032388	0.9623553255871763	0.7859978447917176	0.925925574565631	0.6656790935524272	0.9718688084649865	0.9339163246317074	0.9482004178830113	0.9718084944469751	0.9071339269423493	0.9481175475016111	0.9361162527710815	0.9404264990998048	0.9590069732620261	0.8950384061776173	0.9871706525587028	0.8179516152985252	0.7533226614737795	0.8967071687214057	0.9321922574437737	0.6805192742341455	0.9423574454625111	0.9472234158043524	0.9554077132131412	0.9188056780785259	0.8915424600966066	0.9407770391947267	0.9268374768135729	0.9700686464065552	0.9407729121624543	0.9534627957405521	0.97470094053933	0.9687554676663067	0.9187305635092233	0.8577119630799689	0.9031633735815261	0.8944735684322158	0.8675856695692057	0.8653322828196127	0.9167404162512356	0.7872343151964951	0.7819275518354555	0.6431634622579822	0.8949062046909332	0.9708520679963988	0.0	0.9672762183484074	0.8366140016748087	0.8687675167570016	0.8076836760024183	0.8635115117901292	0.8167325563169945	0.9782721867273004	0.9884829214417472	0.9579570836112605	0.6343929143606059	0.936827231755895	0.9313493379202171	0.6587392597857176	0.8837783734905544	0.9166033250843251	0.8568049282638907	0.9355347910090046	0.9518355584408225	0.9051774694320842	0.8873684738972374	0.6232607766681908	0.8596920360726298	0.983022059745218	0.8502641025789315	0.8164262178145115	0.9623961364475913	0.9416487816318003	0.8829790996328551	0.9195566040201871	0.8567449401902076	0.8252274675095902
H146-2	0.9928607885006228	0.9928244255173808	0.9942253601629609	0.9915711024294175	0.9549460101858873	0.9681377860030802	0.9605294893874251	0.9620081124276283	0.9733449291811499	0.955435229714762	0.9894457096387934	0.9741869879418733	0.9511359100298593	0.9906491678549747	0.9700303961287065	0.9961371974116568	0.9844273676727775	0.9783788111984533	0.9909775834041389	0.9768942057048633	0.9921439032271827	0.9846324431938063	1.0	0.9889307726468088	0.9892165053040141	0.9848992663216674	0.9023115265176669	0.9783114874561459	0.9778154506372173	0.944621131381371	0.9836877746650651	0.9711950449998634	0.9502203621513619	0.9949289109510662	0.9741888115901486	0.9958928328442569	0.9925667055322861	0.9862787271294936	0.9473803542185647	1.0	0.9262953415243423	0.9784492728942716	0.9953386894930172	0.9934861362947887	0.9203567094283106	0.9189326559591431	0.9880415565408502	0.9857132733889991	0.9868107261438015	0.9762897924701595	0.8962420084446204	0.32439999397064667	0.9672762183484074	0.0	0.9240128498786728	0.9685846257359029	0.9087612134778275	0.9916446204574998	0.9914684708887194	0.9926862459401751	1.0	1.0	0.9753562145273189	0.9888331513544023	0.9902643764287234	0.9847105882283297	0.9604863449762263	0.9685277144559022	0.9444416963942457	0.9963739916146317	0.9626358539340848	0.9081492564545491	0.9621043452308711	0.9746235298913378	0.9914156924207342	0.9943783134508384	0.9929143945760092	0.9614447132533106	0.8172406248530368	0.991033984792323	0.9777378983674558	0.9884744681734804	0.9937477086093892	0.9727105053748649
H149-2	0.8261089607419704	0.8670130078336098	0.8865264634706099	0.864540937995166	0.8685951827511789	0.9484661527019483	0.8385040475454556	0.8333713399844184	0.9620341492577514	0.8413272263685186	0.8517253893401927	0.8527534826311073	0.9280902921409052	0.8735697198978344	0.8476689046153949	0.8896042511120243	0.9397305355685852	0.9555306497520689	0.8099538886280422	0.9366527874504401	0.9246762504744639	0.7405621620345928	0.9529162950168243	0.7929968974108823	0.8697328269778719	0.8334268993425373	0.851616036717308	0.7923217310367385	0.9375943099987067	0.8306738441406857	0.930052869116366	0.7714558263391004	0.5854047243056962	0.7741016836789746	0.8124344476714555	0.8439725923919267	0.8189255957808881	0.9308493644861996	0.9146227170647249	0.9718639402523639	0.8100922076795033	0.833546015674053	0.8274237509328892	0.8300481174672026	0.7475862523211586	0.7655158857101944	0.7769968979842311	0.854552428828039	0.7169807345589251	0.8176391031203734	0.8485209571655608	0.9208780770438463	0.8366140016748087	0.9240128498786728	0.0	0.9521013026983023	0.8114839083356697	0.8073385629973808	0.792975047628752	0.913777938666488	0.9560384617638717	0.9687574435512062	0.8675807447475848	0.8273156255172662	0.853295827300983	0.8578555068446229	0.7662723839355448	0.8360719618916972	0.7216253646241241	0.8227703133777081	0.9581730974704789	0.7944896831212028	0.6794062924183899	0.8385970652684631	0.8546007420698093	0.9504736364036661	0.8434604938199084	0.8747791740582478	0.9065512070243014	0.8538132011139508	0.8371716997882974	0.8154779959102783	0.8530543237278523	0.8143656538311461
H164-2	0.9648053876709665	0.9646376500477929	0.9711799781464449	0.9589222909922782	0.9667149957741233	0.9427955313916551	0.8491312838608385	0.8532756288927577	0.9633040028378553	0.8161502673702271	0.9495148938875791	0.8909899975697436	0.9820398097181207	0.9547984782594062	0.9643388948076127	0.9803812771081812	0.68361636641868	0.9687147891904037	0.9562597972296748	0.9670624469977301	0.9716393410637051	0.929444184157024	1.0	0.9472877773168472	0.948521120834587	0.9305144908909285	0.9838862895792518	0.9054131593222821	0.9680819539927542	0.9636824063912801	0.9750537759413859	0.9800721754771868	0.9669923172492575	0.9813386552982847	0.9820321498126618	0.9791871334551152	0.9874368500358042	0.970649281178122	0.9838173685230387	1.0	0.9447898555845282	0.905911286772871	0.9764990018791664	0.8503495921193511	0.9603603665702954	0.9597477055583639	0.9434882830813108	0.9338094369757407	0.6569518135806991	0.8982273994017518	0.9268236486427055	0.9718947050580239	0.8687675167570016	0.9685846257359029	0.9521013026983023	0.0	0.9440930465495211	0.9592540389600825	0.9584598911901148	0.9876213615404219	1.0	1.0	0.3458748640313343	0.946867799503464	0.9530970031465469	0.9297571531454675	0.9681504069456194	0.8755075406976807	0.9567608910378834	0.9815435780560743	0.9533776732936525	0.9336845797338431	0.9693442531115184	0.8924731977458076	0.9582224281313172	0.9902903473484554	0.8256463871204194	0.8516864045163101	0.9633427837404608	0.9410523135740884	0.9033511386534541	0.9453307752261907	0.9689307541977289	0.886046328177168
H174-4	0.9108612600346718	0.7704945215734171	0.8205506681781329	0.9477433281128429	0.7400197696548648	0.8477495162073388	0.9294491703421464	0.930241182719243	0.8841098418592889	0.8619269113644279	0.8830732164632699	0.7366746487645129	0.6553137611662327	0.7757375808356073	0.884121869887346	0.9624401256333288	0.8164001704614323	0.6943097036695446	0.9290746399443236	0.7903436708467528	0.8359510598181707	0.7324693805467523	0.9452946375064297	0.6903743371072044	0.598214508884526	0.8034103359805147	0.7881677132548152	0.7570660230883488	0.6856186228079352	0.8592320237083004	0.8698799995728705	0.8822803661718323	0.8604499834483273	0.9023771189137112	0.8643583626594202	0.8190597747512963	0.7126715576986242	0.8948150274427388	0.8380670822223378	0.817486495707557	0.578501129068142	0.8551306410317681	0.8170456967396946	0.8627681911345386	0.7922159818254354	0.8559939698260739	0.8774673648130306	0.6926097794117023	0.7714545143505389	0.7268017710943682	0.8281778182675013	0.912921355306268	0.8076836760024183	0.9087612134778275	0.8114839083356697	0.9440930465495211	0.0	0.8468355662612983	0.7789356310308514	0.9262065519974114	0.9354918566967271	0.8645047540983083	0.8453272943959159	0.9166769928230524	0.8485899229574254	0.7547405462209433	0.834981307196513	0.8275534108840873	0.767691447191845	0.8916561257397827	0.8691830353439487	0.681221683280748	0.8403424389513368	0.7177390596307626	0.7023295812982637	0.862810402879747	0.8534320353526367	0.9299343635718971	0.8222221108828256	0.9327482171855982	0.8796624654203005	0.8762788133581462	0.8478126997779577	0.8183736003291908
H176-4	0.4642420840931767	0.37591811027388966	0.7737449203635466	0.41010292982190144	0.9296899286650757	0.9562099339832725	0.9497359503556843	0.9501392676667345	0.9304792546720119	0.7784122374593611	0.9363213168001595	0.828638958845229	0.9405467718351198	0.8917556168901798	0.40973591999244685	0.697061613474193	0.9470693232299765	0.9263978191795041	0.7138608389969858	0.9084935634318514	0.5382013108373054	0.8500280436075255	0.3621919403499095	0.8814226435944367	0.8533742111182646	0.9010156569513795	0.9399449474585253	0.8748268254983003	0.9097069961582217	0.947771971540185	0.9517664648276708	0.8996974996333943	0.8493052507446969	0.888586811483908	0.9132731001816146	0.7426691957139674	0.8782249023434885	0.9510443535931419	0.5283396720134586	0.9760311293377657	0.9040036633730688	0.9338480527998755	0.6948350020748796	0.41744857450201345	0.5633516023373069	0.5379428991612771	0.8058928570795775	0.8537698271792518	0.7341026852635242	0.8206530210587496	0.9542374106713634	0.9918983934192138	0.8635115117901292	0.9916446204574998	0.8073385629973808	0.9592540389600825	0.8468355662612983	0.0	0.8126911081659743	0.44848172324418945	0.42022685649989777	0.9738129580921038	0.8874291299904777	0.9328891275154864	0.719973883530517	0.8398100190284764	0.8249595260014736	0.7423997291960434	0.906169762000495	0.8491181685199894	0.9242675107554765	0.9083537480706587	0.8336600773504887	0.8192091133926517	0.8613889585975079	0.5691566079116505	0.6675138974359149	0.9499827162382043	0.9305075772283862	0.7627467328459059	0.9107874659734067	0.9334591181181634	0.36204239984531666	0.9288858487221093
H177-2	0.847606666043152	0.8198092941483716	0.7983301204768509	0.8426299223401504	0.8301252768947723	0.8959470609010072	0.8631160405566511	0.8599390367447802	0.7586509978018071	0.8491300107248412	0.8659973789763835	0.7302564611488348	0.8435330369399969	0.6390822653437795	0.7424918740624342	0.9107610187173981	0.8448832382737153	0.847645414271634	0.8567328256857247	0.7376407361416606	0.8665026432871744	0.7732493373466891	0.9236847244266169	0.7824896940856592	0.6990822999610304	0.7618628347132409	0.8558379924381155	0.7605271917183959	0.8256367761243755	0.8129777791606817	0.9026863252252254	0.8487221574202959	0.8576672467542996	0.8133294719614211	0.8234740968304662	0.8468691700829453	0.7330471244395901	0.9162707269734492	0.8866985241491065	0.9323122733659883	0.7148375311394597	0.7156306198426281	0.7799135517136573	0.8156145439862158	0.7849683192607279	0.8673424957310812	0.7903189717533038	0.7766660212688088	0.7402949700381621	0.7510217894926662	0.8453961996044401	0.9917328875032829	0.8167325563169945	0.9914684708887194	0.792975047628752	0.9584598911901148	0.7789356310308514	0.8126911081659743	0.0	0.8727430317431104	0.919403620583597	0.9100087983766693	0.88522671045786	0.8635819101169036	0.866640023659552	0.7145882282873827	0.7216906341353959	0.8168491151451888	0.8704540206518343	0.8279276803746964	0.8319658517195238	0.7976990966381837	0.7174182883372715	0.7156732485744661	0.7059736262962637	0.8662397490458772	0.7752685933488889	0.8932681430932203	0.8471578919923816	0.9092302164395164	0.794301581784346	0.7714777484606276	0.7514226251469246	0.764925978212401
H181-2	0.39957709147073545	0.4952285923850622	0.8055617208280162	0.5150678961880846	0.944782082543187	0.9659450346459056	0.9870598900047006	0.9871483707947855	0.8685612334418943	0.8742946491845762	0.9155613749976017	0.869708512899022	0.9396237679886779	0.8957960372983529	0.4237962805825613	0.6932994442240669	0.9721918369409221	0.8679246858936578	0.6132989277438478	0.8489543635929774	0.60478244294179	0.9442436741101291	0.4393230232520219	0.9357133921091076	0.9292200829823395	0.9374927439821009	0.8677909495524306	0.9690616547063258	0.9068467037072226	0.9615042319923769	0.9448702258164597	0.9166206826397951	0.9307334073826837	0.9010542635231995	0.9228958438927813	0.7780749805519098	0.8549745338326163	0.9483544994653664	0.5771851109117854	0.9788034689969737	0.9266646810900038	0.9691182452340457	0.7521046659294218	0.4596420752681242	0.6508974089754133	0.6965022978717353	0.9086580048800936	0.8934582875790411	0.8635081489085241	0.8935355695205106	0.9835340779827787	0.9928814285919684	0.9782721867273004	0.9926862459401751	0.913777938666488	0.9876213615404219	0.9262065519974114	0.44848172324418945	0.8727430317431104	0.0	0.3561019171950058	0.9770871203128537	0.9883046231252242	0.9339903160093526	0.6905157232752724	0.8815268901322946	0.8910852138106428	0.763611961498981	0.9518179926525593	0.8766557363072169	0.857539749434275	0.8862319865882847	0.8750502856309383	0.8703248731711852	0.8925485917637624	0.5067039895332055	0.6378587843317582	0.9871140010220206	0.8686117421906853	0.7799949722318427	0.9501642048520685	0.9120093164289655	0.5625937844178934	0.9671279230114312
H182-4	0.30879437998395887	0.49590691418984845	0.7819480628389711	0.41557237891696475	0.9635393551015948	0.9037894867726961	1.0	1.0	1.0	0.862735953330334	0.952231985663795	1.0	0.9515567115012672	0.9463074933563426	0.49169988829230826	0.7167665337985539	0.9420537294017075	0.9917216971067113	0.6572397041339662	0.9321389794059453	0.5420479257969901	0.8934074755391114	0.17723902242688164	0.9509892528201205	0.95167208494394	0.9310929812571849	0.9867112035760593	0.9266181866366391	0.9192041263554354	0.9534946871779009	0.9230677337435084	0.9287957113108859	0.9655419842716774	0.9775455754608737	0.9757181705036994	0.7883191308771283	0.9207707253194546	0.9453576578425155	0.4531397649509479	0.9244010199735935	0.949645691502817	0.9338278769409855	0.7708541774104698	0.5699344428215533	0.7312970413059824	0.6485490846689642	0.9515214451207036	1.0	0.949085365479441	1.0	0.9926207651599211	1.0	0.9884829214417472	1.0	0.9560384617638717	1.0	0.9354918566967271	0.42022685649989777	0.919403620583597	0.3561019171950058	0.0	0.8829729765224273	1.0	1.0	0.6372897385682446	0.9911328691462015	0.9624824748009432	0.8351614652398283	0.9944730894296263	0.941666202267936	1.0	0.9929726955894991	0.9672871744944057	1.0	0.976648223995308	0.45170445845869567	0.7661872741888416	1.0	1.0	0.8025427917930178	1.0	0.9499322718421107	0.5114545660080485	0.9132344574408716
H183-4	0.9382611250770782	0.9775212580327933	0.940346020311854	0.9735817643052954	0.9419657436450025	0.5599150245190709	1.0	1.0	1.0	0.9708362042673352	0.9068804209623335	1.0	0.9173087764125782	0.900745010190814	0.9773175964552351	0.9879151039881678	0.8583917531214287	0.9770840488319821	0.9717148135504478	0.7797536140317687	0.9413911167552923	0.8289628164848192	0.9044150299843394	0.902038171599561	0.9047287358758173	0.8322934733148533	0.9757103681097204	0.7701584441245171	0.7387230994239199	0.9228002328608752	0.8011173761440173	0.9569654903766881	0.9791178331523692	0.9885264392039806	0.9889678380958211	0.953130651741444	0.9161220979192155	0.8766223495638744	0.9392334897292142	0.6701913650856864	0.8965193606479186	0.7966021795767934	0.9522451766513922	0.9795995806976461	0.9745816834308865	0.9741564102364175	0.962466300138318	1.0	0.95858269665177	1.0	0.982863632717915	1.0	0.9579570836112605	1.0	0.9687574435512062	1.0	0.8645047540983083	0.9738129580921038	0.9100087983766693	0.9770871203128537	0.8829729765224273	0.0	1.0	1.0	0.9694702035092532	0.9798929078853122	0.9798975142598555	0.9838923247735898	0.9903635753312616	0.9886569945088814	1.0	0.98464894322426	0.9806974682892015	1.0	0.9730929982123444	0.9419925120646245	0.9778039003707193	1.0	1.0	0.9797129672805427	1.0	0.8977224319487087	0.946208264441081	0.6639559101849443
H191-4	0.9611048203108181	0.9609287677474293	0.9678582371126739	0.954979872880597	0.9631150281669144	0.9523311900260327	0.8568252264137785	0.8600497889010456	0.9687211366156758	0.7255626328294545	0.9453942225661028	0.7337326069051315	0.9831011496931732	0.9507467853970875	0.9606154108023036	0.9778272100909524	0.7238375116677621	0.9727398078856748	0.9522412144788657	0.97149374892173	0.9683496759168189	0.9257596454834333	1.0	0.8542087936956703	0.8576361462610667	0.9267797130529268	0.9850251193906373	0.7683977046875647	0.9722605806161464	0.9599277705184921	0.9776814456961339	0.9450497006026997	0.9088729498216622	0.9485479613149108	0.950463181661406	0.9765183948419942	0.9881400537694874	0.9733813475025487	0.9846840877733867	1.0	0.9406737562357192	0.9040555798253431	0.9351755184295618	0.7802105121203634	0.8904967850308736	0.8887980592291381	0.9393842616821428	0.8167028465877602	0.5437408733654586	0.7172397355770772	0.9232745549518768	0.9774404459797668	0.6343929143606059	0.9753562145273189	0.8675807447475848	0.3458748640313343	0.8453272943959159	0.8874291299904777	0.88522671045786	0.9883046231252242	1.0	1.0	0.0	0.9427420676573453	0.9490144584923041	0.8054083833481261	0.9120795482083548	0.8332427002022026	0.8805137715824	0.9491139202662634	0.961786107414656	0.9298184514771746	0.9153844367211411	0.7010933383524391	0.8845680887792423	0.9907157970500461	0.7668330820320577	0.8588094007236196	0.9687493172141098	0.927246071821102	0.9017749807296014	0.9412110230161741	0.914239842221577	0.8867514170598181
H193-2	0.8765649366877968	0.8984986934698264	0.836764366832146	0.8653478944920566	0.7633371754339153	0.9753436144607563	0.8391419012960849	0.8410010155984452	0.8882025581529893	0.9647740848515606	0.818083550973947	0.8781347159749333	0.9024492723214378	0.8399221423687728	0.8787573703424679	0.8960747846499504	0.9335765746846633	0.9295794755524046	0.8687515866653116	0.8576656991772735	0.8779215091747234	0.8906624051329692	1.0	0.8391334598682068	0.8976821706922733	0.7639799457316533	0.8910765714373452	0.811615148885163	0.9288263378893102	0.7837229613651735	0.9503201223944218	0.9109554376109162	0.8186466807198812	0.8716122166234619	0.7995469825427297	0.8047767746033931	0.8907217117682339	0.9495613244673387	0.9724741666806387	1.0	0.8320000675515735	0.8353540485874467	0.8221977222800169	0.8614899841734046	0.9342066248687487	0.9517215813386102	0.6911332881739418	0.9073294970300521	0.911289665792984	0.882213821549272	0.8281760552548145	0.9892818536868678	0.936827231755895	0.9888331513544023	0.8273156255172662	0.946867799503464	0.9166769928230524	0.9328891275154864	0.8635819101169036	0.9339903160093526	1.0	1.0	0.9427420676573453	0.0	0.8752700449824969	0.8863559167216061	0.8603618050757422	0.9009323243902158	0.8208027613219315	0.8358399337845642	0.9145827658342272	0.8638357733705142	0.8090055234654471	0.8789478727114898	0.8900658997292424	0.9537594452508611	0.91227850174084	0.7982377779890752	0.923604360710507	0.8687455050025515	0.5877327774736596	0.818017229553134	0.7905966186927849	0.8581625018913495
